NO_OUVRAGE,date,SURVERSE
0801-07D,2015-08-21,0
0801-07D,2015-08-22,0
0801-07D,2015-08-23,0
0801-07D,2015-08-24,0
0801-07D,2015-08-25,0
0801-07D,2015-08-26,0
0801-07D,2015-08-27,0
0801-07D,2015-08-28,0
0801-07D,2015-08-29,0
0801-07D,2015-08-30,0
0801-07D,2015-08-31,0
0801-08D,2015-08-01,0
0801-08D,2015-08-02,0
0801-08D,2015-08-03,0
0801-08D,2015-08-04,0
0801-08D,2015-08-05,0
0801-08D,2015-08-06,0
0801-08D,2015-08-07,0
0801-08D,2015-08-08,0
0801-08D,2015-08-09,0
0801-08D,2015-08-10,0
0801-08D,2015-08-11,0
0801-08D,2015-08-12,0
0801-08D,2015-08-13,0
0801-08D,2015-08-14,0
0801-08D,2015-08-15,0
0801-08D,2015-08-16,0
0801-08D,2015-08-17,0
0801-08D,2015-08-18,0
0801-08D,2015-08-19,0
0801-08D,2015-08-20,0
0801-08D,2015-08-21,0
0801-08D,2015-08-22,0
0801-08D,2015-08-23,0
0801-08D,2015-08-24,0
0801-08D,2015-08-25,0
0801-08D,2015-08-26,0
0801-08D,2015-08-27,0
0801-08D,2015-08-28,0
0801-08D,2015-08-29,0
0801-08D,2015-08-30,0
0801-08D,2015-08-31,0
0801-09D,2015-08-01,0
0801-09D,2015-08-02,0
0801-09D,2015-08-03,0
0801-09D,2015-08-04,0
0801-09D,2015-08-05,0
0801-09D,2015-08-06,0
0801-09D,2015-08-07,0
0801-09D,2015-08-08,0
0801-09D,2015-08-09,0
0801-09D,2015-08-10,1
0801-09D,2015-08-11,0
0801-09D,2015-08-12,1
0801-09D,2015-08-13,0
0801-09D,2015-08-14,0
0801-09D,2015-08-15,0
0801-09D,2015-08-16,0
0801-09D,2015-08-17,0
0801-09D,2015-08-18,1
0801-09D,2015-08-19,0
0801-09D,2015-08-20,0
0801-09D,2015-08-21,0
0801-09D,2015-08-22,0
0801-09D,2015-08-23,0
0801-09D,2015-08-24,0
0801-09D,2015-08-25,0
0801-09D,2015-08-26,0
0801-09D,2015-08-27,0
0801-09D,2015-08-28,0
0801-09D,2015-08-29,0
0801-09D,2015-08-30,0
0801-09D,2015-08-31,0
3230-01D,2015-08-01,0
3230-01D,2015-08-02,0
3230-01D,2015-08-03,0
3230-01D,2015-08-04,0
3230-01D,2015-08-05,0
3230-01D,2015-08-06,0
3230-01D,2015-08-07,0
3230-01D,2015-08-08,0
3230-01D,2015-08-09,0
3230-01D,2015-08-10,0
3230-01D,2015-08-11,1
3230-01D,2015-08-12,0
3230-01D,2015-08-13,0
3230-01D,2015-08-14,0
3230-01D,2015-08-15,0
3230-01D,2015-08-16,0
3230-01D,2015-08-17,0
3230-01D,2015-08-18,0
3230-01D,2015-08-19,0
3230-01D,2015-08-20,0
3230-01D,2015-08-21,0
3230-01D,2015-08-22,0
3230-01D,2015-08-23,0
3230-01D,2015-08-24,0
3230-01D,2015-08-25,0
3230-01D,2015-08-26,0
3230-01D,2015-08-27,0
3230-01D,2015-08-28,0
3230-01D,2015-08-29,0
3230-01D,2015-08-30,0
3230-01D,2015-08-31,0
3240-02D,2015-08-01,0
3240-02D,2015-08-02,0
3240-02D,2015-08-03,0
3240-02D,2015-08-04,0
3240-02D,2015-08-05,0
3240-02D,2015-08-06,0
3240-02D,2015-08-07,0
3240-02D,2015-08-08,0
3240-02D,2015-08-09,0
3240-02D,2015-08-10,0
3240-02D,2015-08-11,0
3240-02D,2015-08-12,0
3240-02D,2015-08-13,0
3240-02D,2015-08-14,0
3240-02D,2015-08-15,0
3240-02D,2015-08-16,0
3240-02D,2015-08-17,0
3240-02D,2015-08-18,0
3240-02D,2015-08-19,0
3240-02D,2015-08-20,0
3240-02D,2015-08-21,0
3240-02D,2015-08-22,0
3240-02D,2015-08-23,0
3240-02D,2015-08-24,0
3240-02D,2015-08-25,0
3240-02D,2015-08-26,0
3240-02D,2015-08-27,0
3240-02D,2015-08-28,0
3240-02D,2015-08-29,0
3240-02D,2015-08-30,0
3240-02D,2015-08-31,0
3240-04D,2015-08-01,0
3240-04D,2015-08-02,0
3240-04D,2015-08-03,0
3240-04D,2015-08-04,0
3240-04D,2015-08-05,0
3240-04D,2015-08-06,0
3240-04D,2015-08-07,0
3240-04D,2015-08-08,0
3240-04D,2015-08-09,0
3240-04D,2015-08-10,0
3240-04D,2015-08-11,0
3240-04D,2015-08-12,0
3240-04D,2015-08-13,0
3240-04D,2015-08-14,0
3240-04D,2015-08-15,0
3240-04D,2015-08-16,0
3240-04D,2015-08-17,0
3240-04D,2015-08-18,0
3240-04D,2015-08-19,0
3240-04D,2015-08-20,0
3240-04D,2015-08-21,0
3240-04D,2015-08-22,0
3240-04D,2015-08-23,0
3240-04D,2015-08-24,0
3240-04D,2015-08-25,0
3240-04D,2015-08-26,0
3240-04D,2015-08-27,0
3240-04D,2015-08-28,0
3240-04D,2015-08-29,0
3240-04D,2015-08-30,0
3240-04D,2015-08-31,0
3240-05D,2015-08-01,0
3240-05D,2015-08-02,0
3240-05D,2015-08-03,0
3240-05D,2015-08-04,0
3240-05D,2015-08-05,0
3240-05D,2015-08-06,0
3240-05D,2015-08-07,0
3240-05D,2015-08-08,0
3240-05D,2015-08-09,0
3240-05D,2015-08-10,0
3240-05D,2015-08-11,0
3240-05D,2015-08-12,0
3240-05D,2015-08-13,0
3240-05D,2015-08-14,0
3240-05D,2015-08-15,0
3240-05D,2015-08-16,0
3240-05D,2015-08-17,0
3240-05D,2015-08-18,0
3240-05D,2015-08-19,0
3240-05D,2015-08-20,0
3240-05D,2015-08-21,0
3240-05D,2015-08-22,0
3240-05D,2015-08-23,0
3240-05D,2015-08-24,0
3240-05D,2015-08-25,0
3240-05D,2015-08-26,0
3240-05D,2015-08-27,0
3240-05D,2015-08-28,0
3240-05D,2015-08-29,0
3240-05D,2015-08-30,0
3240-05D,2015-08-31,0
3250-01D,2015-08-01,0
3250-01D,2015-08-02,0
3250-01D,2015-08-03,0
3250-01D,2015-08-04,0
3250-01D,2015-08-05,0
3250-01D,2015-08-06,0
3250-01D,2015-08-07,0
3250-01D,2015-08-08,0
3250-01D,2015-08-09,0
3250-01D,2015-08-10,0
3250-01D,2015-08-11,1
3250-01D,2015-08-12,0
3250-01D,2015-08-13,0
3250-01D,2015-08-14,0
3250-01D,2015-08-15,0
3250-01D,2015-08-16,0
3250-01D,2015-08-17,0
3250-01D,2015-08-18,0
3250-01D,2015-08-19,0
3250-01D,2015-08-20,0
3250-01D,2015-08-21,1
3250-01D,2015-08-22,0
3250-01D,2015-08-23,0
3250-01D,2015-08-24,0
3250-01D,2015-08-25,0
3250-01D,2015-08-26,0
3250-01D,2015-08-27,0
3250-01D,2015-08-28,0
3250-01D,2015-08-29,0
3250-01D,2015-08-30,0
3250-01D,2015-08-31,0
3250-02D,2015-08-01,0
3250-02D,2015-08-02,0
3250-02D,2015-08-03,0
3250-02D,2015-08-04,0
3250-02D,2015-08-05,0
3250-02D,2015-08-06,0
3250-02D,2015-08-07,0
3250-02D,2015-08-08,0
3250-02D,2015-08-09,0
3250-02D,2015-08-10,0
3250-02D,2015-08-11,0
3250-02D,2015-08-12,0
3250-02D,2015-08-13,0
3250-02D,2015-08-14,0
3250-02D,2015-08-15,0
3250-02D,2015-08-16,0
3250-02D,2015-08-17,0
3250-02D,2015-08-18,0
3250-02D,2015-08-19,0
3250-02D,2015-08-20,0
3250-02D,2015-08-21,0
3250-02D,2015-08-22,0
3250-02D,2015-08-23,0
3250-02D,2015-08-24,0
3250-02D,2015-08-25,0
3250-02D,2015-08-26,0
3250-02D,2015-08-27,0
3250-02D,2015-08-28,0
3250-02D,2015-08-29,0
3250-02D,2015-08-30,0
3250-02D,2015-08-31,0
3260-01D,2015-08-01,0
3260-01D,2015-08-02,0
3260-01D,2015-08-03,0
3260-01D,2015-08-04,0
3260-01D,2015-08-05,0
3260-01D,2015-08-06,0
3260-01D,2015-08-07,0
3260-01D,2015-08-08,0
3260-01D,2015-08-09,0
3260-01D,2015-08-10,0
3260-01D,2015-08-11,1
3260-01D,2015-08-12,0
3260-01D,2015-08-13,0
3260-01D,2015-08-14,0
3260-01D,2015-08-15,0
3260-01D,2015-08-16,0
3260-01D,2015-08-17,0
3260-01D,2015-08-18,0
3260-01D,2015-08-19,0
3260-01D,2015-08-20,0
3260-01D,2015-08-21,1
3260-01D,2015-08-22,0
3260-01D,2015-08-23,0
3260-01D,2015-08-24,0
3260-01D,2015-08-25,0
3260-01D,2015-08-26,0
3260-01D,2015-08-27,0
3260-01D,2015-08-28,0
3260-01D,2015-08-29,0
3260-01D,2015-08-30,0
3260-01D,2015-08-31,0
3270-01D,2015-08-01,0
3270-01D,2015-08-02,0
3270-01D,2015-08-03,0
3270-01D,2015-08-04,0
3270-01D,2015-08-05,0
3270-01D,2015-08-06,0
3270-01D,2015-08-07,0
3270-01D,2015-08-08,0
3270-01D,2015-08-09,0
3270-01D,2015-08-10,0
3270-01D,2015-08-11,1
3270-01D,2015-08-12,0
3270-01D,2015-08-13,0
3270-01D,2015-08-14,0
3270-01D,2015-08-15,0
3270-01D,2015-08-16,0
3270-01D,2015-08-17,0
3270-01D,2015-08-18,0
3270-01D,2015-08-19,0
3270-01D,2015-08-20,0
3270-01D,2015-08-21,1
3270-01D,2015-08-22,0
3270-01D,2015-08-23,0
3270-01D,2015-08-24,0
3270-01D,2015-08-25,0
3270-01D,2015-08-26,0
3270-01D,2015-08-27,0
3270-01D,2015-08-28,0
3270-01D,2015-08-29,0
3270-01D,2015-08-30,0
3270-01D,2015-08-31,0
3275-01D,2015-08-01,0
3275-01D,2015-08-02,0
3275-01D,2015-08-03,0
3275-01D,2015-08-04,0
3275-01D,2015-08-05,0
3275-01D,2015-08-06,0
3275-01D,2015-08-07,0
3275-01D,2015-08-08,0
3275-01D,2015-08-09,0
3275-01D,2015-08-10,0
3275-01D,2015-08-11,1
3275-01D,2015-08-12,0
3275-01D,2015-08-13,0
3275-01D,2015-08-14,0
3275-01D,2015-08-15,0
3275-01D,2015-08-16,0
3275-01D,2015-08-17,0
3275-01D,2015-08-18,0
3275-01D,2015-08-19,0
3275-01D,2015-08-20,0
3275-01D,2015-08-21,0
3275-01D,2015-08-22,0
3275-01D,2015-08-23,0
3275-01D,2015-08-24,0
3275-01D,2015-08-25,0
3275-01D,2015-08-26,0
3275-01D,2015-08-27,0
3275-01D,2015-08-28,0
3275-01D,2015-08-29,0
3275-01D,2015-08-30,0
3275-01D,2015-08-31,0
3275-02D,2015-08-01,0
3275-02D,2015-08-02,0
3275-02D,2015-08-03,0
3275-02D,2015-08-04,0
3275-02D,2015-08-05,0
3275-02D,2015-08-06,0
3275-02D,2015-08-07,0
3275-02D,2015-08-08,0
3275-02D,2015-08-09,0
3275-02D,2015-08-10,0
3275-02D,2015-08-11,0
3275-02D,2015-08-12,0
3275-02D,2015-08-13,0
3275-02D,2015-08-14,0
3275-02D,2015-08-15,0
3275-02D,2015-08-16,0
3275-02D,2015-08-17,0
3275-02D,2015-08-18,0
3275-02D,2015-08-19,0
3275-02D,2015-08-20,0
3275-02D,2015-08-21,0
3275-02D,2015-08-22,0
3275-02D,2015-08-23,0
3275-02D,2015-08-24,0
3275-02D,2015-08-25,0
3275-02D,2015-08-26,0
3275-02D,2015-08-27,0
3275-02D,2015-08-28,0
3275-02D,2015-08-29,0
3275-02D,2015-08-30,0
3275-02D,2015-08-31,0
3280-01D,2015-08-01,0
3280-01D,2015-08-02,0
3280-01D,2015-08-03,0
3280-01D,2015-08-04,0
3280-01D,2015-08-05,0
3280-01D,2015-08-06,0
3280-01D,2015-08-07,0
3280-01D,2015-08-08,0
3280-01D,2015-08-09,0
3280-01D,2015-08-10,0
3280-01D,2015-08-11,1
3280-01D,2015-08-12,0
3280-01D,2015-08-13,0
3280-01D,2015-08-14,0
3280-01D,2015-08-15,0
3280-01D,2015-08-16,0
3280-01D,2015-08-17,0
3280-01D,2015-08-18,0
3280-01D,2015-08-19,0
3280-01D,2015-08-20,0
3280-01D,2015-08-21,1
3280-01D,2015-08-22,0
3280-01D,2015-08-23,0
3280-01D,2015-08-24,0
3280-01D,2015-08-25,0
3280-01D,2015-08-26,0
3280-01D,2015-08-27,0
3280-01D,2015-08-28,0
3280-01D,2015-08-29,0
3280-01D,2015-08-30,0
3280-01D,2015-08-31,0
3280-02D,2015-08-01,0
3280-02D,2015-08-02,0
3280-02D,2015-08-03,0
3280-02D,2015-08-04,0
3280-02D,2015-08-05,0
3280-02D,2015-08-06,0
3280-02D,2015-08-07,0
3280-02D,2015-08-08,0
3280-02D,2015-08-09,0
3280-02D,2015-08-10,0
3280-02D,2015-08-11,0
3280-02D,2015-08-12,0
3280-02D,2015-08-13,0
3280-02D,2015-08-14,0
3280-02D,2015-08-15,0
3280-02D,2015-08-16,0
3280-02D,2015-08-17,0
3280-02D,2015-08-18,0
3280-02D,2015-08-19,0
3280-02D,2015-08-20,0
3280-02D,2015-08-21,0
3280-02D,2015-08-22,0
3280-02D,2015-08-23,0
3280-02D,2015-08-24,0
3280-02D,2015-08-25,0
3280-02D,2015-08-26,0
3280-02D,2015-08-27,0
3280-02D,2015-08-28,0
3280-02D,2015-08-29,0
3280-02D,2015-08-30,0
3280-02D,2015-08-31,0
3290-01D,2015-08-01,0
3290-01D,2015-08-02,0
3290-01D,2015-08-03,0
3290-01D,2015-08-04,0
3290-01D,2015-08-05,0
3290-01D,2015-08-06,0
3290-01D,2015-08-07,0
3290-01D,2015-08-08,0
3290-01D,2015-08-09,0
3290-01D,2015-08-10,0
3290-01D,2015-08-11,1
3290-01D,2015-08-12,0
3290-01D,2015-08-13,0
3290-01D,2015-08-14,0
3290-01D,2015-08-15,0
3290-01D,2015-08-16,0
3290-01D,2015-08-17,0
3290-01D,2015-08-18,0
3290-01D,2015-08-19,0
3290-01D,2015-08-20,0
3290-01D,2015-08-21,1
3290-01D,2015-08-22,0
3290-01D,2015-08-23,0
3290-01D,2015-08-24,0
3290-01D,2015-08-25,0
3290-01D,2015-08-26,0
3290-01D,2015-08-27,0
3290-01D,2015-08-28,0
3290-01D,2015-08-29,0
3290-01D,2015-08-30,0
3290-01D,2015-08-31,0
3305-01D,2015-08-01,0
3305-01D,2015-08-02,0
3305-01D,2015-08-03,0
3305-01D,2015-08-04,0
3305-01D,2015-08-05,0
3305-01D,2015-08-06,0
3305-01D,2015-08-07,0
3305-01D,2015-08-08,0
3305-01D,2015-08-09,0
3305-01D,2015-08-10,0
3305-01D,2015-08-11,0
3305-01D,2015-08-12,0
3305-01D,2015-08-13,0
3305-01D,2015-08-14,0
3305-01D,2015-08-15,0
3305-01D,2015-08-16,0
3305-01D,2015-08-17,0
3305-01D,2015-08-18,0
3305-01D,2015-08-19,0
3305-01D,2015-08-20,0
3305-01D,2015-08-21,0
3305-01D,2015-08-22,0
3305-01D,2015-08-23,0
3305-01D,2015-08-24,0
3305-01D,2015-08-25,0
3305-01D,2015-08-26,0
3305-01D,2015-08-27,0
3305-01D,2015-08-28,0
3305-01D,2015-08-29,0
3305-01D,2015-08-30,0
3305-01D,2015-08-31,0
3305-02D,2015-08-01,0
3305-02D,2015-08-02,0
3305-02D,2015-08-03,0
3305-02D,2015-08-04,0
3305-02D,2015-08-05,0
3305-02D,2015-08-06,0
3305-02D,2015-08-07,0
3305-02D,2015-08-08,0
3305-02D,2015-08-09,0
3305-02D,2015-08-10,0
3305-02D,2015-08-11,0
3305-02D,2015-08-12,0
3305-02D,2015-08-13,0
3305-02D,2015-08-14,0
3305-02D,2015-08-15,0
3305-02D,2015-08-16,0
3305-02D,2015-08-17,0
3305-02D,2015-08-18,0
3305-02D,2015-08-19,0
3305-02D,2015-08-20,0
3305-02D,2015-08-21,0
3305-02D,2015-08-22,0
3305-02D,2015-08-23,0
3305-02D,2015-08-24,0
3305-02D,2015-08-25,0
3305-02D,2015-08-26,0
3305-02D,2015-08-27,0
3305-02D,2015-08-28,0
3305-02D,2015-08-29,0
3305-02D,2015-08-30,0
3305-02D,2015-08-31,0
3305-03D,2015-08-01,0
3305-03D,2015-08-02,0
3305-03D,2015-08-03,0
3305-03D,2015-08-04,0
3305-03D,2015-08-05,0
3305-03D,2015-08-06,0
3305-03D,2015-08-07,0
3305-03D,2015-08-08,0
3305-03D,2015-08-09,0
3305-03D,2015-08-10,0
3305-03D,2015-08-11,0
3305-03D,2015-08-12,0
3305-03D,2015-08-13,0
3305-03D,2015-08-14,0
3305-03D,2015-08-15,0
3305-03D,2015-08-16,0
3305-03D,2015-08-17,0
3305-03D,2015-08-18,0
3305-03D,2015-08-19,0
3305-03D,2015-08-20,0
3305-03D,2015-08-21,0
3305-03D,2015-08-22,0
3305-03D,2015-08-23,0
3305-03D,2015-08-24,0
3305-03D,2015-08-25,0
3305-03D,2015-08-26,0
3305-03D,2015-08-27,0
3305-03D,2015-08-28,0
3305-03D,2015-08-29,0
3305-03D,2015-08-30,0
3305-03D,2015-08-31,0
3305-04D,2015-08-01,0
3305-04D,2015-08-02,0
3305-04D,2015-08-03,0
3305-04D,2015-08-04,0
3305-04D,2015-08-05,0
3305-04D,2015-08-06,0
3305-04D,2015-08-07,0
3305-04D,2015-08-08,0
3305-04D,2015-08-09,0
3305-04D,2015-08-10,0
3305-04D,2015-08-11,0
3305-04D,2015-08-12,0
3305-04D,2015-08-13,0
3305-04D,2015-08-14,0
3305-04D,2015-08-15,0
3305-04D,2015-08-16,0
3305-04D,2015-08-17,0
3305-04D,2015-08-18,0
3305-04D,2015-08-19,0
3305-04D,2015-08-20,0
3305-04D,2015-08-21,0
3305-04D,2015-08-22,0
3305-04D,2015-08-23,0
3305-04D,2015-08-24,0
3305-04D,2015-08-25,0
3305-04D,2015-08-26,0
3305-04D,2015-08-27,0
3305-04D,2015-08-28,0
3305-04D,2015-08-29,0
3305-04D,2015-08-30,0
3305-04D,2015-08-31,0
3310-01D,2015-08-01,0
3310-01D,2015-08-02,0
3310-01D,2015-08-03,0
3310-01D,2015-08-04,0
3310-01D,2015-08-05,0
3310-01D,2015-08-06,0
3310-01D,2015-08-07,0
3310-01D,2015-08-08,0
3310-01D,2015-08-09,0
3310-01D,2015-08-10,0
3310-01D,2015-08-11,1
3310-01D,2015-08-12,0
3310-01D,2015-08-13,0
3310-01D,2015-08-14,0
3310-01D,2015-08-15,0
3310-01D,2015-08-16,0
3310-01D,2015-08-17,0
3310-01D,2015-08-18,0
3310-01D,2015-08-19,0
3310-01D,2015-08-20,0
3310-01D,2015-08-21,1
3310-01D,2015-08-22,0
3310-01D,2015-08-23,0
3310-01D,2015-08-24,0
3310-01D,2015-08-25,0
3310-01D,2015-08-26,0
3310-01D,2015-08-27,0
3310-01D,2015-08-28,0
3310-01D,2015-08-29,0
3310-01D,2015-08-30,0
3310-01D,2015-08-31,0
3320-01D,2015-08-01,0
3320-01D,2015-08-02,0
3320-01D,2015-08-03,0
3320-01D,2015-08-04,0
3320-01D,2015-08-05,0
3320-01D,2015-08-06,0
3320-01D,2015-08-07,0
3320-01D,2015-08-08,0
3320-01D,2015-08-09,0
3320-01D,2015-08-10,0
3320-01D,2015-08-11,1
3320-01D,2015-08-12,0
3320-01D,2015-08-13,0
3320-01D,2015-08-14,0
3320-01D,2015-08-15,0
3320-01D,2015-08-16,0
3320-01D,2015-08-17,0
3320-01D,2015-08-18,0
3320-01D,2015-08-19,0
3320-01D,2015-08-20,0
3320-01D,2015-08-21,1
3320-01D,2015-08-22,0
3320-01D,2015-08-23,0
3320-01D,2015-08-24,0
3320-01D,2015-08-25,0
3320-01D,2015-08-26,0
3320-01D,2015-08-27,0
3320-01D,2015-08-28,0
3320-01D,2015-08-29,0
3320-01D,2015-08-30,0
3320-01D,2015-08-31,0
3330-01D,2015-08-01,0
3330-01D,2015-08-02,0
3330-01D,2015-08-03,0
3330-01D,2015-08-04,0
3330-01D,2015-08-05,0
3330-01D,2015-08-06,0
3330-01D,2015-08-07,0
3330-01D,2015-08-08,0
3330-01D,2015-08-09,0
3330-01D,2015-08-10,0
3330-01D,2015-08-11,1
3330-01D,2015-08-12,0
3330-01D,2015-08-13,0
3330-01D,2015-08-14,0
3330-01D,2015-08-15,0
3330-01D,2015-08-16,0
3330-01D,2015-08-17,0
3330-01D,2015-08-18,0
3330-01D,2015-08-19,0
3330-01D,2015-08-20,0
3330-01D,2015-08-21,1
3330-01D,2015-08-22,0
3330-01D,2015-08-23,0
3330-01D,2015-08-24,0
3330-01D,2015-08-25,0
3330-01D,2015-08-26,0
3330-01D,2015-08-27,0
3330-01D,2015-08-28,0
3330-01D,2015-08-29,0
3330-01D,2015-08-30,0
3330-01D,2015-08-31,0
3340-01D,2015-08-01,0
3340-01D,2015-08-02,0
3340-01D,2015-08-03,0
3340-01D,2015-08-04,0
3340-01D,2015-08-05,0
3340-01D,2015-08-06,0
3340-01D,2015-08-07,0
3340-01D,2015-08-08,0
3340-01D,2015-08-09,0
3340-01D,2015-08-10,0
3340-01D,2015-08-11,1
3340-01D,2015-08-12,0
3340-01D,2015-08-13,0
3340-01D,2015-08-14,0
3340-01D,2015-08-15,0
3340-01D,2015-08-16,0
3340-01D,2015-08-17,0
3340-01D,2015-08-18,0
3340-01D,2015-08-19,0
3340-01D,2015-08-20,0
3340-01D,2015-08-21,0
3340-01D,2015-08-22,0
3340-01D,2015-08-23,0
3340-01D,2015-08-24,0
3340-01D,2015-08-25,0
3340-01D,2015-08-26,0
3340-01D,2015-08-27,0
3340-01D,2015-08-28,0
3340-01D,2015-08-29,0
3340-01D,2015-08-30,0
3340-01D,2015-08-31,0
3350-01D,2015-08-01,0
3350-01D,2015-08-02,0
3350-01D,2015-08-03,0
3350-01D,2015-08-04,0
3350-01D,2015-08-05,0
3350-01D,2015-08-06,0
3350-01D,2015-08-07,0
3350-01D,2015-08-08,0
3350-01D,2015-08-09,0
3350-01D,2015-08-10,0
3350-01D,2015-08-11,1
3350-01D,2015-08-12,0
3350-01D,2015-08-13,0
3350-01D,2015-08-14,0
3350-01D,2015-08-15,0
3350-01D,2015-08-16,0
3350-01D,2015-08-17,0
3350-01D,2015-08-18,0
3350-01D,2015-08-19,0
3350-01D,2015-08-20,0
3350-01D,2015-08-21,1
3350-01D,2015-08-22,0
3350-01D,2015-08-23,0
3350-01D,2015-08-24,0
3350-01D,2015-08-25,0
3350-01D,2015-08-26,0
3350-01D,2015-08-27,0
3350-01D,2015-08-28,0
3350-01D,2015-08-29,0
3350-01D,2015-08-30,0
3350-01D,2015-08-31,0
3350-02D,2015-08-01,0
3350-02D,2015-08-02,0
3350-02D,2015-08-03,0
3350-02D,2015-08-04,0
3350-02D,2015-08-05,0
3350-02D,2015-08-06,0
3350-02D,2015-08-07,0
3350-02D,2015-08-08,0
3350-02D,2015-08-09,0
3350-02D,2015-08-10,0
3350-02D,2015-08-11,1
3350-02D,2015-08-12,0
3350-02D,2015-08-13,0
3350-02D,2015-08-14,0
3350-02D,2015-08-15,0
3350-02D,2015-08-16,0
3350-02D,2015-08-17,0
3350-02D,2015-08-18,0
3350-02D,2015-08-19,0
3350-02D,2015-08-20,0
3350-02D,2015-08-21,0
3350-02D,2015-08-22,0
3350-02D,2015-08-23,0
3350-02D,2015-08-24,0
3350-02D,2015-08-25,0
3350-02D,2015-08-26,0
3350-02D,2015-08-27,0
3350-02D,2015-08-28,0
3350-02D,2015-08-29,0
3350-02D,2015-08-30,0
3350-02D,2015-08-31,0
3350-03D,2015-08-01,0
3350-03D,2015-08-02,0
3350-03D,2015-08-03,0
3350-03D,2015-08-04,0
3350-03D,2015-08-05,0
3350-03D,2015-08-06,0
3350-03D,2015-08-07,0
3350-03D,2015-08-08,0
3350-03D,2015-08-09,0
3350-03D,2015-08-10,0
3350-03D,2015-08-11,0
3350-03D,2015-08-12,0
3350-03D,2015-08-13,0
3350-03D,2015-08-14,0
3350-03D,2015-08-15,0
3350-03D,2015-08-16,0
3350-03D,2015-08-17,0
3350-03D,2015-08-18,0
3350-03D,2015-08-19,0
3350-03D,2015-08-20,0
3350-03D,2015-08-21,0
3350-03D,2015-08-22,0
3350-03D,2015-08-23,0
3350-03D,2015-08-24,0
3350-03D,2015-08-25,0
3350-03D,2015-08-26,0
3350-03D,2015-08-27,0
3350-03D,2015-08-28,0
3350-03D,2015-08-29,0
3350-03D,2015-08-30,0
3350-03D,2015-08-31,0
3350-05D,2015-08-01,0
3350-05D,2015-08-02,0
3350-05D,2015-08-03,0
3350-05D,2015-08-04,0
3350-05D,2015-08-05,0
3350-05D,2015-08-06,0
3350-05D,2015-08-07,0
3350-05D,2015-08-08,0
3350-05D,2015-08-09,0
3350-05D,2015-08-10,0
3350-05D,2015-08-11,1
3350-05D,2015-08-12,0
3350-05D,2015-08-13,0
3350-05D,2015-08-14,0
3350-05D,2015-08-15,0
3350-05D,2015-08-16,0
3350-05D,2015-08-17,0
3350-05D,2015-08-18,0
3350-05D,2015-08-19,0
3350-05D,2015-08-20,0
3350-05D,2015-08-21,0
3350-05D,2015-08-22,0
3350-05D,2015-08-23,0
3350-05D,2015-08-24,0
3350-05D,2015-08-25,0
3350-05D,2015-08-26,0
3350-05D,2015-08-27,0
3350-05D,2015-08-28,0
3350-05D,2015-08-29,0
3350-05D,2015-08-30,0
3350-05D,2015-08-31,0
3350-06D,2015-08-01,0
3350-06D,2015-08-02,0
3350-06D,2015-08-03,0
3350-06D,2015-08-04,0
3350-06D,2015-08-05,0
3350-06D,2015-08-06,0
3350-06D,2015-08-07,0
3350-06D,2015-08-08,0
3350-06D,2015-08-09,0
3350-06D,2015-08-10,0
3350-06D,2015-08-11,1
3350-06D,2015-08-12,0
3350-06D,2015-08-13,0
3350-06D,2015-08-14,0
3350-06D,2015-08-15,0
3350-06D,2015-08-16,0
3350-06D,2015-08-17,0
3350-06D,2015-08-18,0
3350-06D,2015-08-19,0
3350-06D,2015-08-20,0
3350-06D,2015-08-21,1
3350-06D,2015-08-22,0
3350-06D,2015-08-23,0
3350-06D,2015-08-24,0
3350-06D,2015-08-25,0
3350-06D,2015-08-26,0
3350-06D,2015-08-27,0
3350-06D,2015-08-28,0
3350-06D,2015-08-29,0
3350-06D,2015-08-30,0
3350-06D,2015-08-31,0
3350-07D,2015-08-01,0
3350-07D,2015-08-02,0
3350-07D,2015-08-03,0
3350-07D,2015-08-04,0
3350-07D,2015-08-05,0
3350-07D,2015-08-06,0
3350-07D,2015-08-07,0
3350-07D,2015-08-08,0
3350-07D,2015-08-09,0
3350-07D,2015-08-10,0
3350-07D,2015-08-11,1
3350-07D,2015-08-12,1
3350-07D,2015-08-13,0
3350-07D,2015-08-14,1
3350-07D,2015-08-15,0
3350-07D,2015-08-16,0
3350-07D,2015-08-17,0
3350-07D,2015-08-18,1
3350-07D,2015-08-19,1
3350-07D,2015-08-20,0
3350-07D,2015-08-21,1
3350-07D,2015-08-22,0
3350-07D,2015-08-23,0
3350-07D,2015-08-24,0
3350-07D,2015-08-25,0
3350-07D,2015-08-26,0
3350-07D,2015-08-27,0
3350-07D,2015-08-28,0
3350-07D,2015-08-29,0
3350-07D,2015-08-30,0
3350-07D,2015-08-31,0
3350-08D,2015-08-01,0
3350-08D,2015-08-02,0
3350-08D,2015-08-03,0
3350-08D,2015-08-04,0
3350-08D,2015-08-05,0
3350-08D,2015-08-06,0
3350-08D,2015-08-07,0
3350-08D,2015-08-08,0
3350-08D,2015-08-09,0
3350-08D,2015-08-10,0
3350-08D,2015-08-11,0
3350-08D,2015-08-12,0
3350-08D,2015-08-13,0
3350-08D,2015-08-14,0
3350-08D,2015-08-15,0
3350-08D,2015-08-16,0
3350-08D,2015-08-17,0
3350-08D,2015-08-18,0
3350-08D,2015-08-19,0
3350-08D,2015-08-20,0
3350-08D,2015-08-21,0
3350-08D,2015-08-22,0
